Constraint,Body,Lower,Upper,Raw_violation,Relative_violation
"Idelta_im_con[feeder2_989,3,360]",-0.756054070461774,0.0,0.0,0.756054070461774,0.756054070461774
"Idelta_im_con[feeder2_973,1,780]",-0.7558750758653332,0.0,0.0,0.7558750758653332,0.7558750758653332
"Idelta_im_con[feeder2_973,1,960]",0.7556011158812908,0.0,0.0,0.7556011158812908,0.7556011158812908
"Idelta_im_con[feeder2_989,3,1350]",-0.7551064129169873,0.0,0.0,0.7551064129169873,0.7551064129169873
"Idelta_im_con[feeder2_952,2,570]",-0.7531445491506474,0.0,0.0,0.7531445491506474,0.7531445491506474
"Idelta_im_con[feeder2_973,1,450]",0.7509266084780393,0.0,0.0,0.7509266084780393,0.7509266084780393
"Idelta_im_con[feeder2_989,1,1380]",-0.7493625997491309,0.0,0.0,0.7493625997491309,0.7493625997491309
"Idelta_re_con[feeder2_973,3,930]",-0.7475347397848964,0.0,0.0,0.7475347397848964,0.7475347397848964
"Idelta_im_con[feeder2_973,3,840]",0.7449047308182344,0.0,0.0,0.7449047308182344,0.7449047308182344
"Idelta_re_con[feeder2_973,2,690]",-0.7433454995043576,0.0,0.0,0.7433454995043576,0.7433454995043576
"Idelta_im_con[feeder2_963,2,540]",-0.7375951492145134,0.0,0.0,0.7375951492145134,0.7375951492145134
"Idelta_im_con[feeder2_989,3,840]",-0.7359566673730811,0.0,0.0,0.7359566673730811,0.7359566673730811
"Idelta_re_con[feeder2_989,2,690]",0.7328860711988199,0.0,0.0,0.7328860711988199,0.7328860711988199
"Idelta_re_con[feeder2_989,3,930]",0.730544146025295,0.0,0.0,0.730544146025295,0.730544146025295
"Idelta_im_con[feeder2_952,2,1230]",0.7249373169743194,0.0,0.0,0.7249373169743194,0.7249373169743194
"Idelta_im_con[feeder2_963,2,390]",0.7234856371748606,0.0,0.0,0.7234856371748606,0.7234856371748606
"Idelta_re_con[feeder2_989,3,810]",-0.722769789323138,0.0,0.0,0.722769789323138,0.722769789323138
"Idelta_im_con[feeder2_963,2,150]",-0.7216048552694154,0.0,0.0,0.7216048552694154,0.7216048552694154
"Idelta_im_con[feeder2_952,2,390]",-0.7132112682847946,0.0,0.0,0.7132112682847946,0.7132112682847946
